alpha_id,expression,settings_json,region,universe,delay,neutralization,decay,truncation,sharpe,fitness,turnover,returns,drawdown,margin,date_created,new_alpha_id,resim_status
akNMNv3w,"(group_rank(ebitda_reported_value/cap, industry)-0.5)*0.7+(-rank(ts_delta(close, 8)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 2, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.04, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,2,0.04,1.32,1.28,0.1372,0.1284,0.1061,0.001872,2026-07-03T13:25:51Z,,SKIP:below_threshold
akNOEoV1,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)+(-rank(ts_delta(close, 2)))*0.25","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 2, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.04, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,2,0.04,2.09,1.56,0.1433,0.0799,0.0311,0.001115,2026-07-03T13:25:51Z,1NM3J1deo5elcCxYFP55Ble,DONE
akNOKb71,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)*0.7+(-rank(ts_delta(close, 2)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 2, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.04, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,2,0.04,2.37,1.54,0.2222,0.0943,0.0304,0.000849,2026-07-03T13:25:51Z,2iRRUC43F4HH9BNxJQs6QzF,DONE
akNORZ6w,"(group_rank(ts_delta(capex_to_total_assets, 126)/cap, subindustry)-0.5)*0.7+(-rank(ts_delta(close, 63)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 2, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.04, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,2,0.04,1.51,1.03,0.0825,0.0581,0.067,0.001408,2026-07-03T13:25:51Z,99DTH5ro4tHaegPMAlEwIG,DONE
akNOXbl6,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)*0.70+(-rank(ts_delta(close, 21)))*0.30","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.045, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,8,0.045,1.85,1.56,0.0531,0.0891,0.0373,0.003357,2026-07-03T13:25:51Z,2Bx0WIdrU4H7cgu10SdxesXN,DONE
akNOo0J2,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)*0.80+(-rank(ts_delta(close, 63)))*0.20","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.035, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,4,0.035,1.91,1.56,0.0409,0.083,0.0504,0.004064,2026-07-03T13:25:51Z,EzGJL5A34KDafM15T2caACP,DONE
akNOxnqv,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)+(-rank(ts_delta(close, 42)))*0.30","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 5, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,5,0.05,1.84,1.37,0.0457,0.0695,0.0428,0.003043,2026-07-03T13:25:51Z,45lyNB4kX4ZIbkwttbcTMAb,DONE
akNXYv92,"group_neutralize(rank(mdl177_deepvaluefactor_ebitdaev_alt/cap) - rank(mdl177_deepvaluefactor_ebitdap_alt/cap), industry)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 1, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.01, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,1,0.01,1.27,1.14,0.0768,0.1009,0.0899,0.002627,2026-07-03T13:25:51Z,,SKIP:below_threshold
akNd00vx,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)*0.80+(-rank(ts_delta(close, 42)))*0.20","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.035, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,4,0.035,1.82,1.34,0.0466,0.0678,0.0417,0.002915,2026-07-03T13:25:51Z,BRk457Be4oubB919zsBCrfY,DONE
akNdKPbW,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)*0.7+(-rank(ts_delta(close, 2)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.035, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,4,0.035,2.23,1.77,0.1385,0.0872,0.0319,0.00126,2026-07-03T13:25:51Z,1hJFJ63nU4LWcpmXtIGqPfW,DONE
ako22eX1,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)*0.80+(-rank(ts_delta(close, 63)))*0.20","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.65,1.43,0.0399,0.0936,0.0623,0.004698,2026-07-03T13:25:51Z,dVDkD3IV4EAaCu1cBij0hMT,DONE
ako2Kw1R,"((group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)+(-rank(ts_delta(close, 3)))*0.20)*rank(ts_mean(volume, 126)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.72,1.54,0.0985,0.1008,0.0602,0.002047,2026-07-03T13:25:51Z,1Y97LS8h24TxbRtJncfx25z,DONE
ako2dNjW,"group_neutralize(ts_mean(((group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)*0.80+(-rank(ts_delta(close, 2)))*0.20), 63), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.54,1.24,0.0157,0.0813,0.071,0.010335,2026-07-03T13:25:51Z,,SKIP:below_threshold
akoJ0rnO,"((group_rank(ts_delta(capex_to_total_assets, 252)/cap, sector)-0.5)+(-rank(ts_delta(close, 2)))*0.25)*rank(ts_mean(volume, 63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.83,1.77,0.1215,0.1167,0.0525,0.001922,2026-07-03T13:25:51Z,N74UtbzN4Kyawtwv0PDAJW,DONE
akoJO7m2,"((group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)+(-rank(ts_delta(close, 2)))*0.25)*rank(ts_mean(volume, 21)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.68,1.07,0.2407,0.0974,0.0509,0.000809,2026-07-03T13:25:51Z,45z4Pn8i54Kyb124ZBKJQpu,DONE
akoM879x,"((group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)+(-rank(ts_delta(close, 2)))*0.30)*rank(ts_mean(volume, 21)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.64,1.0,0.2494,0.093,0.0517,0.000746,2026-07-03T13:25:51Z,,SKIP:below_threshold
akoXXlav,"group_neutralize(ts_mean(((group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)*0.80+(-rank(ts_delta(close, 126)))*0.20), 63), sector)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.39,1.05,0.015,0.0713,0.0667,0.009492,2026-07-03T13:25:51Z,,SKIP:below_threshold
akoXx752,"((group_rank(anl4_ebitda_value/cap, subindustry)-0.5)+(-rank(ts_delta(close, 5)))*0.3)*rank(ts_mean(volume, 126)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.51,1.42,0.1,0.1109,0.0776,0.002219,2026-07-03T13:25:51Z,,SKIP:below_threshold
akoZQXJ5,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)+(-rank(ts_delta(close, 2)))*0.25","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,2.03,1.98,0.1051,0.119,0.0499,0.002264,2026-07-03T13:25:51Z,1KiDZ64BH5aU8E1sI5UVDXq,DONE
akoqllK9,"(ts_rank(ebitda_reported_value/cap, 63)-0.5)+(-rank(ts_delta(close, 2)))*0.25","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.38,1.11,0.1902,0.1225,0.0837,0.001289,2026-07-03T13:25:51Z,,SKIP:below_threshold
blN962NM,"(group_rank(ts_delta(capex_to_total_assets, 126)/cap, sector)-0.5)*0.7+(-rank(ts_delta(close, 2)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 8, ""neutralization"": ""SECTOR"", ""truncation"": 0.045, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SECTOR,8,0.045,1.73,1.39,0.1016,0.0812,0.045,0.001598,2026-07-03T13:25:51Z,1UYZ2u1lg4SD9PUlrWUWzEl,DONE
blN9LJX6,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, market)-0.5)*0.80+(-rank(ts_delta(close, 2)))*0.20","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 5, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,5,0.05,2.07,2.1,0.0893,0.1282,0.0588,0.002872,2026-07-03T13:25:51Z,3O8O7hahg4sR8HoFDenvsZS,DONE
blN9P1bR,"(group_rank(ts_delta(capex_to_total_assets, 126)/cap, industry)-0.5)*0.75+(-rank(ts_delta(close, 2)))*0.25","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.035, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,4,0.035,1.95,1.5,0.1341,0.0791,0.0317,0.00118,2026-07-03T13:25:51Z,3vTugt3vS5gbauoqIE0JWVq,DONE
blN9aQVN,"(group_rank(ts_delta(capex_to_total_assets, 126)/cap, subindustry)-0.5)*0.7+(-rank(ts_delta(close, 42)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 2, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.04, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,2,0.04,1.59,1.1,0.0895,0.0603,0.0438,0.001348,2026-07-03T13:25:51Z,5ZyBmaBu54ybTqTQtxRLKH,DONE
blNKlv6M,"(group_rank(ts_delta(fnd6_newqv1300_epsfiq,126)/cap,industry)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 5, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.035, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,5,0.035,1.46,1.02,0.0819,0.0609,0.0941,0.001488,2026-07-03T13:25:51Z,,SKIP:below_threshold
blNOGZaM,"group_neutralize(ts_decay_linear(ts_zscore(anl4_fs_detail_estimates_advanced_af_nd_ebitda_low/cap, 63), 21), subindustry)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 10, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.03, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,10,0.03,1.4,1.13,0.0667,0.0818,0.0688,0.002453,2026-07-03T13:25:51Z,,SKIP:below_threshold
blNRoLzM,"group_neutralize(ts_rank(anl4_fs_detail_estimates_advanced_af_nd_ebitda_mean/cap, 126)-0.5, subindustry)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 10, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.03, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,10,0.03,1.27,1.05,0.0765,0.0856,0.0852,0.002237,2026-07-03T13:25:51Z,,SKIP:below_threshold
blNX5RdM,"(group_rank(ts_delta(capex_to_total_assets, 126)/cap, subindustry)-0.5)*0.7+(-rank(ts_delta(close, 2)))*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 0, ""neutralization"": ""SUBINDUSTRY"", ""truncation"": 0.06, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,SUBINDUSTRY,0,0.06,2.21,1.13,0.3123,0.0817,0.026,0.000523,2026-07-03T13:25:51Z,42ydLBfx4Gk9cPH2dFy8rF,DONE
blNpRZMl,"(group_rank(ts_delta(capex_to_total_assets, 252)/cap, industry)-0.5)+(-rank(ts_delta(close, 2)))*0.18","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 10, ""neutralization"": ""INDUSTRY"", ""truncation"": 0.04, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,INDUSTRY,10,0.04,1.86,1.53,0.0418,0.0842,0.0394,0.004029,2026-07-03T13:25:51Z,1zc374dLe554bl4bXfQtyen,DONE
blNwGNjZ,"(group_rank(ts_delta(anl4_fs_detail_estimates_advanced_af_nd_ebitda_low,252)/cap,industry)-0.5)*0.7+(ts_rank(vwap/close,126)-0.5)*0.3","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.49,1.3,0.1371,0.1051,0.078,0.001533,2026-07-03T13:25:51Z,,SKIP:below_threshold
blv26Aam,"((group_rank(ts_delta(capex_to_total_assets, 252)/cap, subindustry)-0.5)+(-rank(ts_delta(close, 3)))*0.20)*rank(ts_mean(volume, 63)/(1+adv20))","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.74,1.59,0.1058,0.1043,0.0574,0.001973,2026-07-03T13:25:51Z,4hhT4OcjH4xKbcK3mqMYaid,DONE
blv2ROxl,"((group_rank(ts_delta(capex_to_total_assets, 126)/cap, subindustry)-0.5)*0.75+(-rank(ts_delta(close, 2)))*0.25)*rank(ts_mean(volume, 63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.94,1.6,0.1486,0.1015,0.0461,0.001366,2026-07-03T13:25:51Z,1kuE3EfxW4PTaFHDqRByk9w,DONE
blv7OAQM,"group_neutralize(ts_zscore(((group_rank(anl4_ebitda_value/cap, subindustry)-0.5)+(-rank(ts_delta(close, 5)))*0.3), 252), subindustry)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.72,1.04,0.2497,0.0915,0.0505,0.000733,2026-07-03T13:25:51Z,4FjPIEdu51Uaf2kfUYYL1P,DONE
blvElzrN,"(group_rank(ts_delta(fnd6_newa2v1300_rdipeps,252)/cap,market)-0.5)*rank(ts_mean(volume,63)/adv20)","{""instrumentType"": ""EQUITY"", ""region"": ""USA"", ""universe"": ""TOP3000"", ""delay"": 1, ""decay"": 4, ""neutralization"": ""MARKET"", ""truncation"": 0.05, ""pasteurization"": ""ON"", ""unitHandling"": ""VERIFY"", ""nanHandling"": ""ON"", ""maxTrade"": ""OFF"", ""maxPosition"": ""OFF"", ""language"": ""FASTEXPR"", ""visualization"": false, ""startDate"": ""2019-01-01"", ""endDate"": ""2023-12-31""}",USA,TOP3000,1,MARKET,4,0.05,1.69,1.65,0.0444,0.1197,0.1261,0.005398,2026-07-03T13:25:51Z,1Han9B1qR5e79K1WcLM8XKA,DONE
